,Organization Name,Organization Name URL,Headquarters Location,Industries,Last Funding Type,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Number of Employees,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Number of Funding Rounds,Acquisition Status,Acquired by,Acquired by URL,Number of Acquisitions,Acquisition Price Currency (in USD),Number of Founders,Unnamed: 20,Acquisition Price,Price Currency,Company Type,Founded Date,Twitter,Facebook,LinkedIn,Funding Status,Acquisition Type,Announced Date,Estimated Revenue Range
1633,Nouscom,https://www.crunchbase.com/organization/nouscom,"Basel, Basel-Stadt, Switzerland","Biotechnology, Genetics, Health Care, Therapeutics",Series B,2017-11-06,42000000.0,EUR,48767347.0,11-50,54000000.0,EUR,62340364.0,2.0,,,,,,2.0,,,,For Profit,2015-01-01,,,https://www.linkedin.com/company/nouscom-ag,Early Stage Venture,,,$1M to $10M
1653,Finova Capital,https://www.crunchbase.com/organization/finova-capital-2,"Jaipur, Rajasthan, India","Banking, Finance, Financial Services",Series B,2019-03-25,15000000.0,USD,15000000.0,101-250,21000000.0,USD,21000000.0,2.0,,,,,,1.0,,,,For Profit,2015-01-01,,https://www.facebook.com/finovacapital/,,Early Stage Venture,,,$1M to $10M
1656,Singapore Diamond Investment Exchange,https://www.crunchbase.com/organization/sdix,"Singapore, Central Region, Singapore","E-Commerce, Financial Services, Mining Technology, Trading Platform",Series B,2017-06-04,10000000.0,USD,10000000.0,11-50,14000000.0,USD,14000000.0,2.0,,,,,,4.0,,,,For Profit,2015-01-01,https://www.twitter.com/sdixsg,,https://www.linkedin.com/company/singapore-diamond-investment-exchange-pte-ltd,Early Stage Venture,,,$1M to $10M
1684,WindMIL Therapeutics,https://www.crunchbase.com/organization/windmil-therapeutics,"Princeton, New Jersey, United States","Biotechnology, Medical Device, Therapeutics",Series B,2018-06-18,32500000.0,USD,32500000.0,11-50,42500000.0,USD,42500000.0,2.0,,,,,,2.0,,,,For Profit,2015-01-01,,,,Early Stage Venture,,,$1M to $10M
1686,Yeecall,https://www.crunchbase.com/organization/yeecall,"Central, Hong Kong Island, Hong Kong","Developer Platform, Enterprise Software, Service Industry, Software",Series B,2018-07-18,5000000.0,USD,5000000.0,11-50,18643529.0,USD,18643529.0,4.0,,,,,,1.0,,,,,2015-01-01,https://twitter.com/YeeCall2015,https://www.facebook.com/games/?fbs=-1&app_id=1454446651523910,https://www.linkedin.com/company/6453040/,Early Stage Venture,,,$1M to $10M
1693,Strata Oncology,https://www.crunchbase.com/organization/strata-oncology,"Ann Arbor, Michigan, United States","Health Care, Health Diagnostics, Medical Device",Series B,2018-05-23,26000000.0,USD,26000000.0,11-50,38000000.0,USD,38000000.0,2.0,,,,,,3.0,,,,For Profit,2015-01-01,https://twitter.com/StrataOncology,,https://www.linkedin.com/company/strata-oncology,Early Stage Venture,,,$1M to $10M
1694,Turnstone Biologics,https://www.crunchbase.com/organization/turnstone-biologics,"San Francisco, California, United States","Biotechnology, Innovation Management, Therapeutics",Series B,2016-11-02,41400000.0,USD,41400000.0,51-100,52700000.0,USD,52700000.0,2.0,,,,,,3.0,,,,For Profit,2015-01-01,,,,Early Stage Venture,,,$1M to $10M
1705,Biryani By Kilo,https://www.crunchbase.com/organization/biryani-by-kilo,"Noida, Uttar Pradesh, India","Catering, Food and Beverage, Food Delivery, Food Processing",Series B,2020-04-30,60000000.0,INR,795641.0,101-250,8809821.0,USD,8809821.0,12.0,,,,,,3.0,,,,,2015-01-01,https://twitter.com/biryanibykilo,https://www.facebook.com/biryanibykilo/,https://www.linkedin.com/company/biryanibykilo/,Early Stage Venture,,,$1M to $10M
1707,EpimAb Biotherapeutics,https://www.crunchbase.com/organization/epimab-biotherapeutics,"Shanghai, Shanghai, China","Biopharma, Biotechnology, Health Care, Therapeutics",Series B,2019-06-05,74000000.0,USD,74000000.0,11-50,99000000.0,USD,99000000.0,2.0,,,,,,1.0,,,,For Profit,2015-01-01,https://twitter.com/epimab_bio,,https://www.linkedin.com/company/epimab-biotherapeutics/,Early Stage Venture,,,$1M to $10M
1726,Kleo,https://www.crunchbase.com/organization/kleo-3,"New Haven, Connecticut, United States","Health Care, Medical, Pharmaceutical",Series B,2018-11-14,21000000.0,USD,21000000.0,11-50,32000000.0,USD,32000000.0,3.0,,,,,,2.0,,,,For Profit,2015-01-01,,,https://www.linkedin.com/company/kleo-pharmaceuticals-inc./,Early Stage Venture,,,$1M to $10M
1730,Thinxtra,https://www.crunchbase.com/organization/thinxtra,"Alexandria, New South Wales, Australia","Consulting, Internet of Things, Telecommunications",Series B,2017-08-18,10000000.0,AUD,7929497.0,11-50,21000000.0,AUD,16226843.0,2.0,,,,,,1.0,,,,For Profit,2015-01-01,https://twitter.com/thinxtra,https://www.facebook.com/thinxtra,https://www.linkedin.com/company/thinxtra,Early Stage Venture,,,$1M to $10M
1733,Alphaus,https://www.crunchbase.com/organization/mobingi,"Tokyo, Tokyo, Japan","Cloud Computing, IaaS, IT Infrastructure, IT Management, SaaS, Software",Series B,2018-10-31,320000000.0,JPY,2835439.0,11-50,5470438.0,USD,5470438.0,4.0,,,,,,2.0,,,,For Profit,2015-01-01,,,https://www.linkedin.com/company/mobingi/,Early Stage Venture,,,$1M to $10M
1738,"BayoTech, Inc",https://www.crunchbase.com/organization/bayotech-inc,"Albuquerque, New Mexico, United States","Chemical, Chemical Engineering, CleanTech, Manufacturing",Series B,2018-04-06,12500000.0,USD,12500000.0,11-50,17130000.0,USD,17130000.0,3.0,,,,,,3.0,,,,For Profit,2015-01-01,https://twitter.com/H2Bayo,,https://www.linkedin.com/company/bayotech,Early Stage Venture,,,$1M to $10M
1750,Hangzhou Just Biotherapeutics (Just China),https://www.crunchbase.com/organization/hangzhou-just-biotherapeutics-just-china,"Hangzhou, Zhejiang, China","Biopharma, Biotechnology, Medical, Pharmaceutical",Series B,2018-06-06,35000000.0,USD,35000000.0,51-100,147617032.0,USD,147617032.0,5.0,Was Acquired,Transcenta,https://www.crunchbase.com/organization/transcenta,,,1.0,,,,For Profit,2015-01-01,,,https://www.linkedin.com/company/%E5%A5%95%E5%AE%89%E6%B5%8E%E4%B8%96/,M&A,Merger,2019-01-02,$1M to $10M
1777,Huasheng Haoche,https://www.crunchbase.com/organization/huashenghaoche,"Beijing, Beijing, China","Automotive, E-Commerce, Service Industry",Series B,2018-10-25,210000000.0,USD,210000000.0,101-250,360000000.0,USD,360000000.0,2.0,,,,,,,,,,For Profit,2015-01-01,,,,Early Stage Venture,,,$1M to $10M
1787,Meipian,https://www.crunchbase.com/organization/meipian,"Nanjing, Jiangsu, China","Internet, Mobile, Social Media",Series B,2018-08-08,14600000.0,USD,14600000.0,11-50,27131302.0,USD,27131302.0,5.0,,,,,,1.0,,,,For Profit,2015-01-01,,,,Early Stage Venture,,,$1M to $10M
1799,Dable,https://www.crunchbase.com/organization/dable,"Seoul, Seoul-t'ukpyolsi, South Korea","Computer, Internet, Personalization",Series B,2018-04-12,6000000000.0,KRW,5602450.0,11-50,7700000000.0,KRW,7132203.0,3.0,,,,,,4.0,,,,For Profit,2015-01-01,,https://www.facebook.com/xlos21,,Early Stage Venture,,,$1M to $10M
1811,Tic:Toc Home Loans,https://www.crunchbase.com/organization/tictoc-home,"Adelaide, South Australia, Australia","Finance, Financial Services, FinTech, Home Services",Series B,2018-07-31,11500000.0,USD,11500000.0,11-50,11500000.0,USD,11500000.0,1.0,,,,,,1.0,,,,For Profit,2015-01-01,https://twitter.com/tictochome,https://www.facebook.com/TicTocHome/,https://www.linkedin.com/company/7968314/,Early Stage Venture,,,$1M to $10M
1829,HepaRegeniX,https://www.crunchbase.com/organization/heparegenix,"Ulm, Baden-Wurttemberg, Germany","Biotechnology, Health Care, Life Science, Therapeutics",Series B,2020-01-21,11000000.0,EUR,12193648.0,1-10,20000000.0,EUR,21703490.0,2.0,,,,,,,,,,For Profit,2015-01-01,,,,Early Stage Venture,,,$1M to $10M
1845,Versantis,https://www.crunchbase.com/organization/versantis,"ZÃ¼rich, Zurich, Switzerland","Health Care, Health Diagnostics, Pharmaceutical, Therapeutics",Series B,2019-09-18,16000000.0,CHF,16046406.0,1-10,20530000.0,CHF,20609931.0,5.0,,,,,,1.0,,,,For Profit,2015-01-01,https://twitter.com/versantisag,,https://www.linkedin.com/company/versantis/,Early Stage Venture,,,$1M to $10M
1859,Teewinot Life Sciences,https://www.crunchbase.com/organization/teewinot-life-sciences,"Tampa, Florida, United States","Biotechnology, Cannabis, Life Science, Pharmaceutical",Series B,2017-05-01,12300000.0,USD,12300000.0,11-50,19300000.0,USD,19300000.0,2.0,,,,,,2.0,,,,For Profit,2015-01-01,https://twitter.com/teewinot,,,Early Stage Venture,,,$1M to $10M
1869,Space Cycle,https://www.crunchbase.com/organization/space-cycle,"Taipei, T'ai-pei, Taiwan","Fitness, Recreation, Sports, Wellness",Series B,2018-01-17,100000000.0,CNY,15542913.0,51-100,100000000.0,CNY,15542913.0,1.0,,,,,,1.0,,,,,2015-01-01,https://twitter.com/space_cycle,https://www.facebook.com/pg/spacecycletw/,https://www.linkedin.com/company/spacecycle/,Early Stage Venture,,,$1M to $10M
1881,Orasis Pharmaceuticals,https://www.crunchbase.com/organization/orasis-pharmaceuticals,"Herzliya, Tel Aviv, Israel","Clinical Trials, Health Care, Medical, Pharmaceutical",Series B,2018-06-05,13000000.0,USD,13000000.0,1-10,13000000.0,USD,13000000.0,2.0,,,,,,,,,,,2015-01-01,,https://www.facebook.com/orasispharmaceuticals/,https://www.linkedin.com/company/orasis-pharmaceuticals/,Early Stage Venture,,,$1M to $10M
1908,GetAlert,https://www.crunchbase.com/organization/getalert,"Herzliya, Tel Aviv, Israel","3D Technology, Artificial Intelligence, Biometrics, Computer Vision, Security",Series B,2018-09-06,3000000.0,USD,3000000.0,11-50,11200000.0,USD,11200000.0,4.0,,,,,,3.0,,,,For Profit,2015-01-01,https://twitter.com/getalert,https://www.facebook.com/GetAlert,https://www.linkedin.com/company/getalert.com,Early Stage Venture,,,$1M to $10M
1912,Xiaoyusan,https://www.crunchbase.com/organization/xiaoyusan,"Shenzhen, Guangdong, China","Finance, Insurance, Internet, Life Insurance",Series B,2017-03-22,100000000.0,CNY,14527915.0,11-50,100000000.0,CNY,14527915.0,3.0,,,,,,1.0,,,,For Profit,2015-01-01,,,,Early Stage Venture,,,$1M to $10M
1920,Emagispace,https://www.crunchbase.com/organization/emagispace,"Los Angeles, California, United States","Building Material, Construction, Interior Design",Series B,2018-06-01,5060000.0,USD,5060000.0,11-50,9260000.0,USD,9260000.0,2.0,,,,,,2.0,,,,For Profit,2015-01-01,https://twitter.com/emagispace,https://www.facebook.com/emagispace/,https://www.linkedin.com/company-beta/6586800/,Early Stage Venture,,,$1M to $10M
1929,Carspring,https://www.crunchbase.com/organization/carspring,"London, England, United Kingdom","E-Commerce, Internet",Series B,2017-08-04,5000000.0,GBP,6520247.0,11-50,9817509.0,USD,9817509.0,3.0,,,,,,2.0,,,,For Profit,2015-01-01,https://twitter.com/CarSpringUK,https://www.facebook.com/GoCarSpring,https://www.linkedin.com/company/carspring,Early Stage Venture,,,$1M to $10M
1940,Drip Capital,https://www.crunchbase.com/organization/drip-capital,"Palo Alto, California, United States","Blockchain, Finance, Financial Services, FinTech",Series B,2019-07-24,25000000.0,USD,25000000.0,101-250,100120000.0,USD,100120000.0,7.0,,,,,,2.0,,,,For Profit,2015-01-01,https://twitter.com/DripCapital_Inc,https://www.facebook.com/dripcapital/,https://www.linkedin.com/company/drip-capital,Early Stage Venture,,,$1M to $10M
1945,Kona Deep,https://www.crunchbase.com/organization/kona-deep,"Kailua Kona, Hawaii, United States","Food and Beverage, Renewable Energy, Water",Series B,2019-04-17,,,,11-50,5500000.0,USD,5500000.0,2.0,,,,,,1.0,,,,For Profit,2015-01-01,https://twitter.com/konadeep,https://www.facebook.com/konadeepseawater/,https://www.linkedin.com/company/kona-deep-corporation/,Early Stage Venture,,,$1M to $10M
1952,Amwise Diagnostic,https://www.crunchbase.com/organization/amwise-diagnostic,"Taipei, T'ai-pei, Taiwan","Biotechnology, Health Care, Life Science",Series B,2020-02-26,10000000.0,USD,10000000.0,11-50,10000000.0,USD,10000000.0,2.0,,,,,,,,,,,2015-01-01,,,https://www.linkedin.com/company/amwise-diagnostic,Early Stage Venture,,,$1M to $10M
1970,GoFro,https://www.crunchbase.com/organization/gofro,"New Delhi, Delhi, India","Tourism, Travel",Series B,2017-09-06,10000000.0,USD,10000000.0,101-250,10000000.0,USD,10000000.0,1.0,,,,,,1.0,,,,For Profit,2015-01-01,https://twitter.com/gofroit,https://www.facebook.com/GoFroIt/,https://in.linkedin.com/company/gofro.com,Early Stage Venture,,,$1M to $10M
1981,Baozhunniu,https://www.crunchbase.com/organization/baozhunniu,"Beijing, Beijing, China","Finance, Financial Services, Insurance",Series B,2017-08-24,100000000.0,CNY,15010282.0,1-10,130000000.0,CNY,19527571.0,2.0,,,,,,1.0,,,,For Profit,2015-01-01,,,,Early Stage Venture,,,$1M to $10M
1997,VENTENY INC.,https://www.crunchbase.com/organization/venteny-inc,"Manila, Manila, Philippines","Business Intelligence, Customer Service, Human Resources",Series B,2018-11-08,,,,11-50,2300000.0,USD,2300000.0,3.0,,,,,,2.0,,,,For Profit,2015-01-01,,https://www.facebook.com/VENTENY/?ref=page_internal,https://www.linkedin.com/company/venteny-inc,Early Stage Venture,,,$1M to $10M
1999,Oolu,https://www.crunchbase.com/organization/oolu,"Ouakam, Dakar, Senegal","Energy, Environmental Consulting, Financial Services, Renewable Energy, Solar",Series B,2018-07-09,,,,101-250,3200000.0,USD,3200000.0,3.0,,,,,,2.0,,,,For Profit,2015-01-01,https://twitter.com/Oolu_solar,https://www.facebook.com/oolusolarUS?fref=ts,https://www.linkedin.com/company/oolu,Early Stage Venture,,,$1M to $10M
2003,Secret Double Octopus,https://www.crunchbase.com/organization/secret-double-octopus,"Beersheba, HaDarom, Israel","Computer, Cyber Security, Identity Management, Internet of Things",Series B,2020-04-28,15000000.0,USD,15000000.0,11-50,22500000.0,USD,22500000.0,3.0,,,,,,4.0,,,,For Profit,2015-01-01,https://twitter.com/double_octopus,https://www.facebook.com/SecretDoubleOctopus/,https://www.linkedin.com/company/10259347,Early Stage Venture,,,$10M to $50M
2021,Bowery Farming,https://www.crunchbase.com/organization/bowery-farming-inc,"New York, New York, United States","Agriculture, Farming, Food and Beverage, Machine Learning, Organic Food, Robotics",Series B,2019-11-06,50000000.0,USD,50000000.0,101-250,167500000.0,USD,167500000.0,4.0,,,,,,3.0,,,,For Profit,2015-01-01,https://twitter.com/BoweryFarming,https://www.facebook.com/boweryfarming/,https://www.linkedin.com/company/bowery-farming/,Early Stage Venture,,,$10M to $50M
2023,Ordr,https://www.crunchbase.com/organization/ordr-aec7,"Santa Clara, California, United States","Artificial Intelligence, Cyber Security, Internet of Things, Machine Learning, Network Security, Software",Series B,2020-03-05,6000000.0,USD,6000000.0,51-100,50000000.0,USD,50000000.0,3.0,,,,,,2.0,,,,,2015-01-01,https://twitter.com/ordrofthings,,https://www.linkedin.com/company/ordrinc/,Early Stage Venture,,,$10M to $50M
2024,Wefox Group,https://www.crunchbase.com/organization/wefox,"Berlin, Berlin, Germany","FinTech, Insurance, InsurTech",Series B,2019-12-11,110000000.0,USD,110000000.0,251-500,268500000.0,USD,268500000.0,7.0,Made Acquisitions,,,1.0,,5.0,,,,For Profit,2015-01-01,https://twitter.com/wefoxgroup,https://www.facebook.com/wefoxgroup/,https://www.linkedin.com/company/18137160/,Early Stage Venture,,,$10M to $50M
2036,Horizon Robotics,https://www.crunchbase.com/organization/horizon-robotics,"Beijing, Beijing, China","Artificial Intelligence, Electronics, Machine Learning, Robotics, Semiconductor",Series B,2019-02-27,600000000.0,USD,600000000.0,1001-5000,700600005.0,USD,700600005.0,7.0,,,,,,5.0,,,,For Profit,2015-01-01,,,https://www.linkedin.com/company/%E5%8C%97%E4%BA%AC%E5%9C%B0%E5%B9%B3%E7%BA%BF%E4%BF%A1%E6%81%AF%E6%8A%80%E6%9C%AF%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/,Early Stage Venture,,,$10M to $50M
2037,Long-Term Stock Exchange,https://www.crunchbase.com/organization/long-term-stock-exchange,"San Francisco, California, United States","Consulting, Financial Exchanges, Financial Services, Payments, Stock Exchanges",Series B,2019-08-29,50000000.0,USD,50000000.0,11-50,69356000.0,USD,69356000.0,3.0,,,,,,3.0,,,,For Profit,2015-01-01,https://twitter.com/ltse,https://www.facebook.com/longtermstockexchange/,https://www.linkedin.com/company/the-long-term-stock-exchange/,Early Stage Venture,,,$10M to $50M
2041,Embroker,https://www.crunchbase.com/organization/embroker,"San Francisco, California, United States","Enterprise Software, Insurance, Risk Management, Small and Medium Businesses",Series B,2019-04-09,28000000.0,USD,28000000.0,51-100,42400000.0,USD,42400000.0,3.0,,,,,,2.0,,,,For Profit,2015-01-01,https://twitter.com/embroker,https://www.facebook.com/embroker,https://www.linkedin.com/company/embroker,Early Stage Venture,,,$10M to $50M
2043,PayJoy,https://www.crunchbase.com/organization/payjoy,"San Francisco, California, United States","Credit, Emerging Markets, Financial Services, FinTech, Mobile, Software",Series B,2019-05-23,20000000.0,USD,20000000.0,51-100,71150000.0,USD,71150000.0,9.0,,,,,,4.0,,,,For Profit,2015-01-01,https://twitter.com/payjoy,https://www.facebook.com/PayJoyInc/,https://www.linkedin.com/company/6380200,Early Stage Venture,,,$10M to $50M
2044,Mojo Vision,https://www.crunchbase.com/organization/mojo-vision,"Saratoga, California, United States","Augmented Reality, Computer, Consumer Electronics, Information Technology",Series B,2020-04-29,51000000.0,USD,51000000.0,101-250,159000000.0,USD,159000000.0,4.0,,,,,,2.0,,,,For Profit,2015-01-01,https://www.twitter.com/mojovisioninc,https://www.facebook.com/mojovisioninc/,https://www.linkedin.com/company/mojovision/,Early Stage Venture,,,$10M to $50M
2045,Optimus Ride,https://www.crunchbase.com/organization/optimus-ride,"Cambridge, Massachusetts, United States","Autonomous Vehicles, Electric Vehicle, Robotics",Series B,2019-11-06,50000000.0,USD,50000000.0,101-250,75981997.0,USD,75981997.0,5.0,,,,,,5.0,,,,,2015-01-01,https://twitter.com/optimusride,https://www.facebook.com/pages/Optimus-Ride/170922480241024,https://www.linkedin.com/company/optimus-ride/,Early Stage Venture,,,$10M to $50M
2050,Lovevery,https://www.crunchbase.com/organization/lovevery,"Boise, Idaho, United States","Baby, Child Care",Series B,2019-10-15,20000000.0,USD,20000000.0,51-100,25967047.0,USD,25967047.0,3.0,,,,,,2.0,,,,,2015-01-01,,https://www.facebook.com/Lovevery/,https://www.linkedin.com/company/lovevery,Early Stage Venture,,,$10M to $50M
2053,Avrobio,https://www.crunchbase.com/organization/avrobio,"Cambridge, Massachusetts, United States","Biotechnology, Genetics, Health Care",Series B,2018-02-01,60000000.0,USD,60000000.0,11-50,85000000.0,USD,85000000.0,3.0,,,,,,2.0,,,,For Profit,2015-01-01,https://twitter.com/avrobio,,https://www.linkedin.com/company/avrobio,IPO,,,$10M to $50M
2055,IDEAYA Biosciences,https://www.crunchbase.com/organization/ideaya-biosciences,"South San Francisco, California, United States","Biotechnology, Health Care, Therapeutics",Series B,2018-03-15,94000000.0,USD,94000000.0,101-250,140000000.0,USD,140000000.0,3.0,,,,,,2.0,,,,For Profit,2015-01-01,,https://www.facebook.com/pages/IDEAYA-Biosciences/1056786244370603,https://www.linkedin.com/company/ideaya-biosciences/,IPO,,,$10M to $50M
